0	1720
0	1720
0	1740
0	1710
0	1640
0	1600
0	1610
0	1580
0	1550
0	1560
0	1600
0	1530
0	1540
0	1470
0	1400
0	1350
0	1290
0	1250
0	1260
0	1230
0.1	1210
0	1260
0	1260
0	1340
0	1260
0	1280
0	1270
0	1150
0	1150
0	1050
0	1050
0	1040
0	1010
0	938
0	987
0	948
0	978
0	960
0	918
0	1040
0	914
0	968
0	825
0	769
0	776
0	681
0	714
0	606
0	690
0	750
0	746
0	745
0	765
0	763
0	838
0	755
0	678
0	618
0	633
0	626
0	604
0	626
0	564
0	494
0	540
0	549
0	576
0	596
0	603
0	582
0	554
0	530
0	580
0	485
0	434
0	444
0	437
0	440
0	426
0	483
0	480
0	412
0	459
0	415
0	415
0	459
0	494
0	476
0	417
0	438
0	420
0	355
0	282
16.7	280
1.4	327
0	384
0	416
0	477
0	478
0	487
0.5	461
0.1	400
0	391
0	381
8.5	419
0	389
0	398
8.1	493
0	511
18.4	487
0	416
0	519
0	475
0	517
0	487
0	472
11.9	608
1.5	560
37.1	486
0	413
9.1	366
3	302
0	352
0.6	397
0	311
18.3	470
0	527
19.3	516
0.2	541
0.2	597
0	550
0	544
23	615
4.6	647
7	737
9.8	803
4.2	904
11.5	1120
10.8	1210
12.3	1160
9.8	1200
0	1240
0	1180
0	1100
0	1040
0	989
0	915
0	824
0	848
0	852
21	820
6	1020
5.4	875
0	977
0	976
5.7	1010
15.7	995
1.5	1180
1.4	1100
8.4	1020
3	1040
4.7	1000
0.2	913
0	984
30.5	948
0.1	969
1.3	1090
0	1120
0	1110
9.5	1120
0	1210
2.6	1350
0	1380
6.4	1520
0	1540
0	1620
0	1570
0	1550
0	1620
0	1580
0	1580
0	1600
0.5	1650
0	1590
3.1	1640
5.4	1550
1.3	1540
0.1	1490
10.4	1500
13.4	1540
64.1	1600
2.9	1580
0	1530
1.3	1550
4.5	1540
9.6	1570
3.6	1570
23.4	1630
11.6	1720
0.7	1810
8.3	1970
21	2050
18.5	2230
3.3	2410
15.1	2790
0	3160
9.1	3340
14.5	3500
10.6	3680
0.2	3870
0	3990
0	4080
0.3	4110
3.9	4140
0	4150
11.8	4140
0	4200
0	4350
0	4490
7	4580
0	4640
0.3	4680
4.7	4700
0	4700
0	4710
0	4720
0	4730
0.3	4760
15.4	4740
2.1	4780
2	4830
2.9	4880
1.1	4890
1	4900
1.1	4930
22.2	4950
0	5010
1.4	5100
9.8	5180
0.1	5340
0	5420
1.6	5360
0	5410
31	5440
4.6	5480
1.4	5500
7.8	5480
33.8	5470
46.8	5460
0	5460
0.9	5420
1.6	5390
2.6	5400
27.2	5400
31.2	5410
0.6	5440
0	5490
1.3	5550
1.7	5660
0.2	5770
0	5870
0	5980
0	6090
0	6220
0	6360
0.8	6530
4.3	6750
18.3	6990
0	7260
7	7490
17.7	7700
11.3	7870
0	8040
0	8110
0	8140
0.1	8150
0.1	8140
1.5	8100
0	7990
12.6	7890
7.5	7830
5.6	7740
1.4	7650
0.1	7580
33.1	7500
0.2	7410
63	7350
0	7270
21.4	7190
0	7090
1	6960
0	6860
0.3	6800
7.6	6710
6.9	6680
1.8	6640
17.1	6480
0	6590
1	6700
15.5	6700
34.2	6690
11.5	6660
0.8	6570
5.1	6460
11.8	6390
2.8	6340
0	6270
3.8	6240
0	6260
10	6320
0	6380
0	6390
0	6400
0	6340
85.8	6270
0	6210
0	6130
1.9	6040
40.4	5960
19.3	5940
18.2	5870
45.9	5820
6.1	5700
0.3	5650
33.2	5630
7.9	5560
294.5	5530
0	5490
0	5400
0	5280
34.8	5210
26.7	5110
31	4980
2.6	4900
0.2	4820
0.8	4710
4	4640
4.6	4570
0.3	4510
0	4410
0	4310
0	4220
0	4160
0	4100
0	3990
0	3940
0	3840
0	3820
0	3700
0	3610
2.6	3500
1.6	3380
0.8	3320
0	3240
0	3190
0	3130
0	3120
0	3120
0	3100
0	3070
0	2970
0	2870
0.8	2840
0	2800
0	2830
0	2750
0	2750
0	2690
0	2550
0	2480
0	2380
0	2340
0	2230
0	2180
0	2110
0	2080
0	2030
0	2000
0	2010
0	2000
0	1960
0	1910
0	1800
0	1840
0	1810
0	1720
0.1	1700
0	1640
0	1670
0	1560
0	1520
0	1540
0	1520
0	1530
0	1550
0	1510
0	1480
0	1410
0	1360
0	1260
0	1190
0	1220
0	1160
0	1170
0.5	1210
0.3	1190
1.2	1270
0.2	1280
0	1320
0.4	1310
0	1250
0	1150
0	1140
0	1140
0	1070
0	1030
0	952
0	936
0	948
0	932
0	913
0	901
0	897
0	974
0	912
0	900
0	828
0	793
0	740
0	712
0	668
0	673
0	689
0	709
0	713
0	716
0	716
0	730
0	712
0	668
0	626
0	612
0	586
0	576
0	566
0	528
0	496
0	529
0	498
0	498
0	511
0	553
0	532
0	522
0	498
0	582
0	558
0	458
0	415
0	408
0	441
0	431
0	554
0	511
0	557
0	570
0	607
0	624
0	590
0	598
0	590
0	588
0	552
0	535
0	538
17.7	552
0	581
14.9	567
0.2	524
0	586
2.4	580
11.4	533
0.2	604
0	669
0	644
0	660
0	557
0	506
13.7	485
0	478
0	474
0	462
0	445
0	462
0	509
0	540
0	518
1.3	545
35.2	541
0	474
7.7	500
4.6	460
0	472
0	481
4.8	532
12.8	492
0	549
0.1	509
0	539
0	588
0	646
