0.1	0	6860
0	0.1	5860
0	0	6170
0	0	5760
0	0	5710
0	0	5190
0	0	5160
0	0	5160
0	0	5190
0	0	5210
0	0	5160
0	0	5340
0	0	5380
0	0	5650
0	0	5560
0	0	5120
0.1	0	4410
0	0.1	3620
0	0	3620
0	0	3980
0	0	4060
0.9	0	3650
1	0.9	3560
0	1	3720
0	0	3850
0	0	3900
0	0	4900
0	0	4220
0	0	4380
0	0	4000
0	0	3270
0	0	3790
0	0	3940
0	0	3500
0	0	3180
0	0	3390
0	0	2870
0	0	2050
0	0	2560
0	0	3170
0	0	3180
0	0	2890
0	0	3160
0	0	3140
0	0	2950
0	0	2620
0	0	2920
0	0	3460
0	0	2720
0	0	2500
0.2	0	2580
0	0.2	2550
0	0	2670
0	0	2460
0	0	2160
0	0	1890
0	0	2810
0	0	3390
0	0	2220
0	0	2130
0	0	2690
0	0	2990
0	0	2580
0	0	2440
0	0	2370
0	0	2160
0	0	1930
0	0	1810
0	0	2040
4.3	0	1720
12.5	4.3	1740
0	12.5	1910
1	0	1830
0	1	2050
0	0	2320
0	0	2060
0	0	1930
0	0	1810
0	0	1340
0	0	1470
0	0	1860
0	0	1780
0	0	839
0	0	1230
0	0	1610
0	0	1080
0	0	1490
0	0	1930
0	0	1940
0	0	2610
0	0	2120
0	0	1510
0	0	1430
0	0	1070
0	0	812
0	0	918
1.3	0	464
0	1.3	399
19.6	0	634
1.3	19.6	699
0.1	1.3	1140
0	0.1	1280
0	0	1910
0	0	1860
7.1	0	1900
19.5	7.1	1370
1.7	19.5	1120
0	1.7	1880
0	0	1320
14.2	0	1620
0	14.2	1630
0	0	1880
0	0	2020
3.7	0	1980
0.2	3.7	2650
4.6	0.2	2460
9	4.6	2490
15.1	9	2620
0.3	15.1	2130
2	0.3	2310
0	2	2070
0.5	0	1980
0	0.5	1950
0	0	1880
0	0	2020
63.8	0	1880
0.4	63.8	2000
0.2	0.4	2460
12.6	0.2	2410
0	12.6	2980
8.4	0	3330
1.4	8.4	3540
0	1.4	3520
1.7	0	3150
4.6	1.7	2660
7.4	4.6	1990
6.9	7.4	2080
0	6.9	2260
0	0	2350
19	0	2550
9.1	19	2590
0	9.1	2860
1.2	0	3170
8.7	1.2	3670
7.6	8.7	4500
0	7.6	5320
21.9	0	5470
0	21.9	5820
0	0	5410
0.5	0	5320
0.1	0.5	5730
25.6	0.1	4860
0	25.6	4180
59	0	4090
11.6	59	4360
3.6	11.6	4210
9.2	3.6	4520
0	9.2	5210
0	0	5750
38.4	0	5940
24.4	38.4	5840
19.4	24.4	5770
41.4	19.4	5600
0	41.4	5240
7.8	0	4960
0	7.8	4750
0	0	4330
0	0	4550
2.7	0	5320
15.9	2.7	5840
9.3	15.9	6500
0.6	9.3	6740
16.2	0.6	7450
0	16.2	7670
4.6	0	7480
8.5	4.6	7580
3.3	8.5	7910
0	3.3	7980
0	0	8100
0	0	7880
0	0	7660
0	0	6900
6	0	7040
16.6	6	7020
0	16.6	7250
1	0	8220
15.2	1	8210
3.6	15.2	8540
2.9	3.6	9010
55	2.9	8980
31.5	55	9780
0	31.5	9830
0	0	9500
0	0	9320
31.9	0	9360
33.6	31.9	9640
12.2	33.6	10100
0	12.2	9800
0	0	9770
29.1	0	9960
24.6	29.1	10400
10.6	24.6	10500
2.5	10.6	11100
0	2.5	12400
0	0	12900
0	0	13400
0	0	14000
0	0	14700
0	0	14400
1.4	0	13600
34.5	1.4	12900
0	34.5	12200
0.1	0	11900
1.9	0.1	12800
0	1.9	12700
0	0	13400
1.1	0	13400
0	1.1	13700
3.8	0	13800
0	3.8	13900
0	0	13700
0	0	13800
0	0	13300
5	0	13000
7.9	5	12700
0.6	7.9	12900
0	0.6	12500
0.7	0	12700
2.2	0.7	12500
23.9	2.2	12600
0	23.9	12300
0	0	13000
25.8	0	14100
5.8	25.8	15700
1.9	5.8	15000
7.4	1.9	14700
5.2	7.4	14100
6.5	5.2	13300
0.5	6.5	13200
28.4	0.5	12800
7	28.4	12000
27.9	7	11700
0	27.9	12200
2.3	0	11800
7.1	2.3	12400
7.8	7.1	13600
3.9	7.8	14500
7	3.9	15000
0	7	15000
0	0	16200
0	0	16300
0	0	16400
38.1	0	16500
9.1	38.1	16600
0	9.1	16300
6.8	0	16300
13.4	6.8	15900
12.3	13.4	15800
0.1	12.3	15500
0	0.1	15200
7.8	0	15800
16.6	7.8	15500
10.5	16.6	16200
0	10.5	16800
4.6	0	16800
17.2	4.6	17700
1.1	17.2	17500
11.6	1.1	17500
8.7	11.6	16900
0	8.7	16200
4.1	0	15300
26.5	4.1	13000
0.2	26.5	12900
5.8	0.2	13500
1.5	5.8	14000
0	1.5	14600
11.4	0	14900
0	11.4	15100
13.4	0	15900
1.7	13.4	14400
16.3	1.7	14600
3.6	16.3	14600
0.4	3.6	14600
0.9	0.4	14500
3	0.9	13200
1.6	3	12900
63.4	1.6	12700
11	63.4	11900
1.5	11	12100
1.9	1.5	12000
1.2	1.9	12800
7.8	1.2	13800
0	7.8	14200
0	0	14500
0	0	14200
82.2	0	14200
17.9	82.2	13000
0	17.9	12200
19.8	0	11200
7.8	19.8	11200
1	7.8	11100
9.7	1	12500
8.6	9.7	11800
2.6	8.6	12400
0.3	2.6	12300
2	0.3	12800
22.1	2	13600
27.9	22.1	13500
30.7	27.9	13400
51	30.7	13000
0	51	12700
0	0	12000
0	0	11400
0	0	11100
0	0	10500
0	0	9850
0	0	9260
0	0	10000
0	0	10600
0.5	0	10800
0	0.5	10800
7	0	11100
0	7	11600
0	0	11600
0	0	11500
0.2	0	11000
0	0.2	10500
0	0	9340
0	0	8500
0.2	0	8470
0	0.2	8640
5	0	8690
0.5	5	8860
2	0.5	9550
0	2	9540
8.3	0	9220
0.2	8.3	9630
0	0.2	9660
23.9	0	9490
0	23.9	10000
0	0	9740
0	0	8550
0	0	7680
0	0	7360
0	0	7100
0	0	6840
16.9	0	6470
19.7	16.9	6490
0	19.7	6700
0	0	7350
0	0	7730
55.9	0	8140
0	55.9	8180
27	0	8280
10.1	27	7740
0	10.1	7050
1.8	0	6550
7.4	1.8	6230
0	7.4	6350
0.8	0	6180
0	0.8	6030
0	0	5890
0	0	5780
0	0	5840
0	0	5550
2.5	0	6000
0	2.5	6680
0.2	0	6730
0	0.2	6200
0	0	5970
0	0	5600
0	0	5220
0	0	4910
0	0	4840
0	0	4570
0	0	4420
0	0	4240
0	0	4160
0	0	4400
0	0	4720
0	0	4850
0	0	5470
0	0	5020
0	0	4460
0	0	4150
0	0	4570
0	0	4460
0	0	4450
0	0	3920
0	0	4080
0	0	3730
0	0	3610
0	0	3310
0	0	3280
0	0	3400
0	0	3820
0	0	3940
0	0	5050
0	0	3850
0	0	4090
0	0	3720
0	0	3660
0	0	3420
0	0	3010
0	0	2650
0	0	2830
0	0	2070
0	0	2340
0	0	3050
0	0	3230
0	0	3400
0	0	3930
0	0	3830
0	0	3230
0	0	3580
0	0	3340
0	0	3320
0	0	2950
0	0	2900
0	0	2830
0	0	2230
0	0	2220
0	0	2140
0	0	1960
0	0	1850
0	0	2220
0	0	3100
0	0	2790
0	0	2040
0	0	2940
0	0	2900
0	0	1940
0	0	2000
0	0	2330
0	0	1360
0	0	626
0	0	1690
0	0	2000
0	0	2300
0	0	2220
0	0	2860
0	0	2410
0	0	2980
0	0	2950
0	0	2500
0	0	2370
0	0	2090
0	0	2880
0	0	2150
9.5	0	1420
28.5	9.5	1630
60.6	28.5	1630
0	60.6	1570
0	0	1300
0	0	1650
0	0	2150
0.1	0	2280
0	0.1	2610
14.4	0	2810
0	14.4	2440
0	0	2020
0	0	1560
0	0	1790
0	0	941
0	0	1140
0	0	1530
0	0	1150
0	0	930
0.4	0	1400
0	0.4	1270
0	0	1660
0	0	2160
0	0	2120
0	0	1860
0	0	1450
0	0	1440
0	0	858
0	0	582
0	0	361
0	0	486
0	0	114
0	0	794
0	0	1020
0	0	1560
0	0	1310
0	0	884
1	0	1340
17.2	1	1200
0	17.2	766
0	0	459
8	0	45.7
21.6	8	333
6.1	21.6	415
0.2	6.1	404
0	0.2	612
0	0	495
0	0	158
0	0	821
0	0	689
0	0	1150
0	0	1140
13.9	0	1610
0	13.9	1920
0	0	2110
0	0	1870
2.2	0	1710
7.4	2.2	1690
0	7.4	1420
1.9	0	1440
