1380	0.0857
1650	0.0081
228	0.0267
456	0.0347
622	0.0092
160	0.0297
508	0.0009
0	0.0565
1030	0.0520
982	0.0572
1080	0.0430
814	0.0411
763	0.0346
638	0.0217
389	0.0048
59.6	0.0054
44.2	0.0031
0	0.0122
166	0.0073
87.1	0.0129
186	0.0100
139	0.0525
955	0.0505
950	0.0124
244	0.0435
781	0.0683
1290	0.0808
1550	0.0951
1840	0.0469
931	0.0270
507	0.0337
606	0.0404
738	0.0154
281	0.0020
0	0.0133
187	0.0111
159	0.0100
136	0.0315
541	0.0298
533	0.0166
287	0.0842
1610	0.1113
2170	0.0890
1730	0.0422
838	0.0432
804	0.0093
177	0.0041
29.6	0.0034
5	0.0243
395	0.0015
0	0.0302
508	0.0233
410	0.0687
1290	0.0772
1480	0.0832
1600	0.1019
1970	0.0804
1560	0.0805
1550	0.0580
1120	0.0288
554	0.0130
223	0.1439
2990	-0.0073
101	0.0143
212	0.0438
785	-0.0005
0	0.0033
0	0.0686
1280	0.0962
1860	0.1025
1990	0.1833
3750	0.1323
2580	0.0771
1520	0.0137
314	0.0428
770	0.0403
745	0.0327
602	0.0457
840	0.0654
1220	0.0809
1540	0.0774
1490	0.0917
1770	0.1291
2540	0.0974
1900	0.1070
2080	0.1591
3180	-0.0148
0	0.0638
1180	0.0809
1550	0.0916
1770	0.0744
1440	0.0136
307	0.0618
1060	0.0384
719	0.0937
1810	0.1324
2610	0.0926
1810	0.1426
2830	0.1522
2990	0.1437
2810	0.1731
3420	0.1296
2530	0.1260
2460	0.0959
1870	0.1000
1940	0.0872
1690	0.0855
1650	0.1141
2080	0.1186
2230	0.0587
1260	0.1150
2030	0.0734
1430	0.1285
2540	0.1407
2760	0.1458
2860	0.1406
2750	0.1395
2730	0.1360
2660	0.1232
2380	0.1478
2750	0.0696
1530	0.1083
2080	0.0839
1620	0.1229
2340	0.1100
2120	0.1211
2330	0.1690
3210	0.2205
4250	0.1311
2830	0.1771
3320	0.1416
2760	0.1066
2080	0.1446
2860	0.1551
3050	0.1960
3930	0.1899
3700	0.1404
2790	0.2112
4110	0.1926
3750	0.2734
5090	0.2609
5160	0.3268
6230	0.2722
5510	0.3245
6290	0.3448
6960	0.3681
7380	0.3448
6740	0.3230
6320	0.3039
5950	0.2730
5360	0.2854
5580	0.2079
4320	0.2608
5230	0.3080
6100	0.3538
7020	0.3730
7490	0.3932
7880	0.4463
8980	0.4674
9250	0.4509
8850	0.4243
8290	0.4369
8790	0.4057
7850	0.3961
7850	0.3860
7620	0.3813
7550	0.4003
7960	0.4162
8350	0.4500
9170	0.4614
9240	0.4779
9530	0.5344
11300	0.5678
11300	0.5792
11800	0.6189
12700	0.6055
11700	0.5725
11300	0.5503
10800	0.5364
10600	0.5013
9700	0.5000
10100	0.4822
9500	0.5066
10300	0.5113
10100	0.5306
10800	0.5555
11200	0.6041
12700	0.6617
13700	0.6227
12500	0.5768
11900	0.5695
11600	0.5657
11200	0.5383
10500	0.5348
10700	0.4608
9400	0.4935
9800	0.4966
9900	0.5120
10300	0.5342
10800	0.5371
10800	0.5635
11500	0.5735
11500	0.6220
13100	0.6403
12700	0.6178
12100	0.6186
12500	0.5710
10800	0.5451
10900	0.4948
9450	0.5040
10300	0.5069
10200	0.5545
11300	0.5937
12200	0.6339
13000	0.6597
13400	0.6803
14000	0.7229
15000	0.7394
14700	0.7124
13900	0.6741
13600	0.6634
13200	0.6296
12200	0.5998
11800	0.5719
11600	0.5609
11100	0.5507
11000	0.5724
11600	0.5656
11100	0.5845
12000	0.6345
13400	0.6432
12800	0.6715
14000	0.6842
13500	0.6170
12300	0.6109
12200	0.5240
10100	0.5306
10700	0.5398
10800	0.5395
10700	0.4670
8810	0.4875
10100	0.5118
10200	0.5470
11300	0.5836
12000	0.5978
12000	0.5936
11900	0.5871
11900	0.5990
12000	0.5258
10600	0.5410
10800	0.4870
9590	0.4788
9520	0.4627
9400	0.4612
9110	0.4501
8920	0.4274
8560	0.4360
8610	0.4361
8700	0.4382
8710	0.4334
8540	0.4478
9020	0.4583
9110	0.4594
9120	0.4497
8850	0.3862
7380	0.3357
6570	0.2995
5850	0.3085
6110	0.3178
6300	0.2799
5460	0.3014
5980	0.3073
6090	0.3249
6450	0.3139
6150	0.2871
5600	0.3362
6900	0.3320
6500	0.3059
5970	0.2850
5580	0.2632
5150	0.2380
4700	0.2707
5230	0.1969
3840	0.2406
4860	0.2014
3910	0.2256
4420	0.2189
4270	0.2386
4690	0.2350
4610	0.1622
3470	0.2580
4620	0.2242
4520	0.2692
5230	0.1853
3900	0.1894
3760	0.1901
3680	0.1936
3780	0.2090
4090	0.1780
3470	0.1821
3560	0.1570
3060	0.1967
3870	0.1733
3380	0.2024
4040	0.2079
4100	0.1916
3750	0.1660
3240	0.1651
3210	0.1328
2590	0.1215
2370	0.1485
2930	0.1600
3150	0.1542
3020	0.1353
2640	0.1129
2200	0.1126
2130	0.1482
2680	0.1203
2360	0.1361
2670	0.1590
3140	0.1789
3540	0.1062
2090	0.1371
2700	0.1117
2240	0.1392
2590	0.1522
3000	0.1327
2590	0.1280
2500	0.1319
2580	0.1667
3290	0.1591
3090	0.1192
2330	0.1165
2260	0.1078
2090	0.0823
1600	0.1265
2490	0.0701
1390	0.1034
1990	0.1067
2070	0.0615
1210	0.1034
2010	0.1129
2200	0.0714
1400	0.0837
1600	0.0812
1560	0.0901
1740	0.1104
2150	0.0859
1670	0.0910
1760	0.1277
2510	0.1160
2260	0.1079
