1380	0.08522
1650	0.00826
228	0.02568
456	0.03382
622	0.00874
160	0.02852
508	0.00043
0	0.05491
1030	0.05143
982	0.05659
1080	0.04250
814	0.04042
763	0.03396
638	0.02106
389	0.00413
59.6	0.00443
44.2	0.00212
0	0.01107
166	0.00638
87.1	0.01187
186	0.00909
139	0.05117
955	0.04991
950	0.01212
244	0.04234
781	0.06746
1290	0.08023
1550	0.09469
1840	0.04675
931	0.02651
507	0.03287
606	0.03954
738	0.01491
281	0.00129
0	0.01217
187	0.01015
159	0.00901
136	0.03026
541	0.02897
533	0.01591
287	0.08284
1610	0.11096
2170	0.08870
1730	0.04200
838	0.04252
804	0.00900
177	0.00326
29.6	0.00243
5	0.02300
395	0.00087
0	0.02882
508	0.02255
410	0.06757
1290	0.07670
1480	0.08278
1600	0.10147
1970	0.08008
1560	0.08004
1550	0.05766
1120	0.02846
554	0.01240
223	0.14280
2990	0.00000
101	0.01321
212	0.04259
785	0.00000
0	0.00226
0	0.06697
1280	0.09563
1860	0.10218
1990	0.18394
3750	0.13180
2580	0.07683
1520	0.01371
314	0.04169
770	0.03957
745	0.03210
602	0.04483
840	0.06482
1220	0.07977
1540	0.07699
1490	0.09121
1770	0.12890
2540	0.09715
1900	0.10668
2080	0.15934
3180	0.00000
0	0.06218
1180	0.08028
1550	0.09119
1770	0.07410
1440	0.01366
307	0.06167
1060	0.03750
719	0.09279
1810	0.13228
2610	0.09231
1810	0.14254
2830	0.15222
2990	0.14357
2810	0.17370
3420	0.12937
2530	0.12583
2460	0.09567
1870	0.09967
1940	0.08688
1690	0.08510
1650	0.11455
2080	0.11419
2230	0.05593
1260	0.10430
2030	0.07314
1430	0.12822
2540	0.14064
2760	0.14580
2860	0.14048
2750	0.13940
2730	0.13591
2660	0.12317
2380	0.14724
2750	0.07698
1530	0.10827
2080	0.08365
1620	0.12139
2340	0.10963
2120	0.11995
2330	0.17001
3210	0.21510
4250	0.12886
2830	0.16913
3320	0.14124
2760	0.10634
2080	0.14459
2860	0.15518
3050	0.19672
3930	0.18964
3700	0.14279
2790	0.21395
4110	0.19152
3750	0.27535
5090	0.26220
5160	0.31580
6230	0.27280
5510	0.31280
6290	0.34650
6960	0.36936
7380	0.34380
6740	0.32233
6320	0.30340
5950	0.27220
5360	0.28377
5580	0.22178
4320	0.26082
5230	0.31081
6100	0.34739
7020	0.37430
7490	0.39475
7880	0.44808
8980	0.46305
9250	0.44995
8850	0.42312
8290	0.43858
8790	0.40419
7850	0.39639
7850	0.38606
7620	0.38122
7550	0.39804
7960	0.41742
8350	0.45262
9170	0.46197
9240	0.47661
9530	0.53943
11300	0.56721
11300	0.58099
11800	0.61980
12700	0.60129
11700	0.57057
11300	0.54891
10800	0.53550
10600	0.49830
9700	0.50156
10100	0.48248
9500	0.50785
10300	0.51072
10100	0.53280
10800	0.55648
11200	0.60898
12700	0.66467
13700	0.61879
12500	0.58008
11900	0.57554
11600	0.56721
11200	0.53593
10500	0.53505
10700	0.45965
9400	0.48839
9800	0.49678
9900	0.51286
10300	0.53569
10800	0.53708
10800	0.56314
11500	0.57437
11500	0.62620
13100	0.64139
12700	0.61482
12100	0.61914
12500	0.56425
10800	0.54532
10900	0.49137
9450	0.50704
10300	0.50642
10200	0.55048
11300	0.59634
12200	0.63595
13000	0.66028
13400	0.68231
14000	0.72574
15000	0.73603
