5040	0.6052
5050	0.6045
5050	0.6055
5070	0.6056
5090	0.6113
5110	0.6140
5130	0.6139
5150	0.6161
5190	0.6186
5230	0.6246
5280	0.6299
5290	0.6386
5290	0.6372
5290	0.6408
5240	0.6348
5190	0.6275
5150	0.6212
5110	0.6149
5050	0.6105
4990	0.6060
4950	0.5946
4920	0.5899
4920	0.5865
4940	0.5879
4960	0.5921
4980	0.5982
5010	0.5974
5020	0.6015
5030	0.6030
5070	0.6030
5150	0.6092
5220	0.6215
5290	0.6314
5370	0.6393
5430	0.6532
5490	0.6566
5540	0.6635
5560	0.6695
5570	0.6704
5610	0.6704
5640	0.6766
5690	0.6810
5690	0.6878
5670	0.6873
5670	0.6813
5640	0.6815
5600	0.6769
5550	0.6708
5520	0.6640
5490	0.6625
5480	0.6576
5460	0.6571
5530	0.6554
5650	0.6716
5750	0.6903
5860	0.6994
5980	0.7126
6090	0.7288
6200	0.7417
6320	0.7551
6420	0.7701
6510	0.7819
6580	0.7920
6600	0.7996
6580	0.7993
6560	0.7937
6500	0.7905
6420	0.7815
6370	0.7692
6290	0.7638
6230	0.7536
6150	0.7462
6080	0.7364
6010	0.7289
5950	0.7193
5870	0.7121
5800	0.7017
5780	0.6929
5750	0.6928
5740	0.6900
5690	0.6896
5570	0.6820
5470	0.6637
5380	0.6498
5280	0.6396
5190	0.6271
5120	0.6161
5090	0.6085
5040	0.6087
5020	0.6009
5020	0.5990
4960	0.6006
4850	0.5913
4720	0.5741
4620	0.5559
4520	0.5441
4450	0.5324
4400	0.5255
4350	0.5201
4290	0.5143
4240	0.5065
4250	0.5004
4180	0.5041
4120	0.4938
4030	0.4847
3930	0.4726
3820	0.4591
3740	0.4447
3620	0.4356
3570	0.4199
3300	0.4152
3210	0.3754
3110	0.3654
2890	0.3568
2810	0.3250
2780	0.3171
2470	0.3182
2560	0.2715
2490	0.2897
2440	0.2845
2320	0.2754
2440	0.2587
2450	0.2798
2330	0.2827
2140	0.2612
2060	0.2333
1950	0.2248
