5040	0.5988
5050	0.6013
5050	0.6026
5070	0.6038
5090	0.6039
5110	0.6066
5130	0.6085
5150	0.6108
5190	0.6138
5230	0.6163
5280	0.6214
5290	0.6263
5290	0.6327
5290	0.6333
5240	0.6336
5190	0.6307
5150	0.6277
5110	0.6213
5050	0.6159
4990	0.6114
4950	0.6043
4920	0.5955
4920	0.5913
4940	0.5875
4960	0.5875
4980	0.5901
5010	0.5930
5020	0.5947
5030	0.5988
5070	0.6002
5150	0.6012
5220	0.6063
5290	0.6163
5370	0.6251
5430	0.6337
5490	0.6439
5540	0.6500
5560	0.6588
5570	0.6651
5610	0.6675
5640	0.6688
5690	0.6738
5690	0.6774
5670	0.6835
5670	0.6834
5640	0.6804
5600	0.6812
5550	0.6775
5520	0.6726
5490	0.6663
5480	0.6625
5460	0.6580
5530	0.6576
5650	0.6551
5750	0.6633
5860	0.6754
5980	0.6888
6090	0.7048
6200	0.7198
6320	0.7331
6420	0.7471
6510	0.7619
6580	0.7745
6600	0.7856
6580	0.7942
6560	0.7965
6500	0.7942
6420	0.7915
6370	0.7836
6290	0.7738
6230	0.7683
6150	0.7584
6080	0.7509
6010	0.7409
5950	0.7316
5870	0.7221
5800	0.7159
5780	0.7062
5750	0.6975
5740	0.6950
5690	0.6913
5570	0.6900
5470	0.6837
5380	0.6688
5280	0.6561
5190	0.6451
5120	0.6326
5090	0.6213
5040	0.6126
5020	0.6091
5020	0.6023
4960	0.6001
4850	0.6001
4720	0.5925
4620	0.5788
4520	0.5625
4450	0.5499
4400	0.5374
4350	0.5288
4290	0.5225
4240	0.5160
4250	0.5085
4180	0.5022
4120	0.5035
4030	0.4947
3930	0.4871
3820	0.4758
3740	0.4633
3620	0.4495
3570	0.4394
3300	0.4244
3210	0.4181
3110	0.3842
2890	0.3729
2810	0.3604
2780	0.3328
2470	0.3228
2560	0.3190
2490	0.2803
2440	0.2915
2320	0.2828
2440	0.2766
2450	0.2616
2330	0.2766
2140	0.2778
2060	0.2628
1950	0.2398
1940	0.2302
1910	0.2156
1920	0.2146
1830	0.2110
1740	0.2118
1770	0.2007
1760	0.1895
1740	0.1932
1830	0.1920
1870	0.1895
1820	0.2007
1800	0.2056
1750	0.1994
1610	0.1970
1640	0.1908
1490	0.1734
1430	0.1771
1460	0.1586
1360	0.1512
1300	0.1549
1320	0.1426
1230	0.1352
1340	0.1376
1320	0.1265
1320	0.1404
1400	0.1381
1380	0.1376
1140	0.1475
1160	0.1450
1100	0.1155
1030	0.1179
1090	0.1106
1130	0.1020
1080	0.1095
1070	0.1154
1000	0.1095
1030	0.1071
1070	0.0983
962	0.1020
1040	0.1069
982	0.0936
1050	0.1032
862	0.0961
651	0.1044
709	0.0814
876	0.0556
867	0.0627
809	0.0831
917	0.0820
846	0.0749
839	0.0881
855	0.0794
878	0.0786
921	0.0805
891	0.0834
849	0.0886
554	0.0849
602	0.0798
787	0.0438
818	0.0497
748	0.0722
691	0.0760
638	0.0675
713	0.0605
588	0.0540
618	0.0632
551	0.0480
574	0.0516
547	0.0435
501	0.0463
586	0.0430
321	0.0374
456	0.0477
508	0.0155
485	0.0319
538	0.0382
470	0.0354
427	0.0419
382	0.0336
417	0.0284
416	0.0229
503	0.0272
381	0.0271
594	0.0376
289	0.0228
247	0.0487
335	0.0117
302	0.0066
379	0.0172
388	0.0132
415	0.0226
404	0.0237
341	0.0269
403	0.0256
238	0.0180
312	0.0255
348	0.0055
415	0.0145
382	0.0188
335	0.0279
387	0.0249
354	0.0181
348	0.0236
360	0.0196
309	0.0188
306	0.0203
363	0.0141
391	0.0137
407	0.0206
411	0.0240
430	0.0260
428	0.0264
437	0.0288
418	0.0285
409	0.0296
441	0.0273
476	0.0262
363	0.0301
336	0.0343
279	0.0206
333	0.0175
282	0.0107
286	0.0170
301	0.0108
310	0.0113
411	0.0131
371	0.0143
386	0.0266
428	0.0216
464	0.0234
478	0.0285
403	0.0329
278	0.0346
331	0.0255
340	0.0103
351	0.0168
369	0.0178
390	0.0200
420	0.0227
394	0.0239
461	0.0275
484	0.0244
572	0.0325
506	0.0353
508	0.0463
490	0.0384
436	0.0382
267	0.0360
392	0.0295
355	0.0093
383	0.0245
417	0.0197
336	0.0231
387	0.0273
456	0.0175
401	0.0235
629	0.0361
581	0.0319
580	0.0530
535	0.0471
618	0.0470
401	0.0428
411	0.0545
385	0.0389
394	0.0459
438	0.0233
405	0.0244
508	0.0297
417	0.0258
630	0.0383
620	0.0316
729	0.0641
651	0.0589
613	0.0656
561	0.0660
496	0.0669
514	0.0453
516	0.0368
475	0.0390
530	0.0446
543	0.0432
502	0.0415
548	0.0425
644	0.0382
770	0.0442
922	0.0550
982	0.0705
950	0.0908
854	0.0996
735	0.0949
787	0.0840
805	0.0664
888	0.0767
713	0.0823
753	0.0891
709	0.0650
737	0.0785
693	0.0841
776	0.0739
692	0.0678
748	0.0816
730	0.0621
904	0.0734
844	0.0736
810	0.0931
902	0.0870
947	0.0793
852	0.0927
912	0.1016
978	0.0823
957	0.0995
1000	0.1130
925	0.0969
966	0.1006
1110	0.0892
1180	0.0941
1140	0.1118
1040	0.1266
1040	0.1253
1040	0.1071
956	0.1094
1050	0.1042
1290	0.0931
1590	0.1060
1630	0.1366
1650	0.1716
1730	0.1799
1780	0.1852
1950	0.1898
2280	0.1952
2090	0.2163
2290	0.2566
2280	0.2351
2490	0.2611
2680	0.2570
2630	0.2830
2410	0.3068
2410	0.3006
2320	0.2762
2320	0.2771
2430	0.2689
2520	0.2737
2770	0.2791
2870	0.2967
3370	0.3279
3400	0.3304
3350	0.3969
3280	0.4021
3250	0.3914
3260	0.3818
3230	0.3794
3240	0.3810
3270	0.3754
3330	0.3767
3430	0.3821
3480	0.3901
3620	0.4023
3780	0.4089
3860	0.4244
3940	0.4444
4020	0.4569
4050	0.4669
4020	0.4780
4050	0.4822
4150	0.4755
4280	0.4788
4450	0.4928
4570	0.5088
4670	0.5288
4720	0.5437
4710	0.5562
4690	0.5627
4670	0.5613
4600	0.5587
4530	0.5563
4430	0.5475
4350	0.5388
4320	0.5262
4310	0.5160
4330	0.5123
4370	0.5116
4400	0.5145
4440	0.5196
4500	0.5230
4530	0.5292
4560	0.5357
4600	0.5387
4600	0.5430
4590	0.5489
4600	0.5491
4600	0.5473
4600	0.5482
4590	0.5477
4600	0.5474
4580	0.5475
4640	0.5480
4730	0.5449
4830	0.5532
4900	0.5653
4980	0.5758
5040	0.5851
5090	0.5955
5180	0.5981
5160	0.6089
5130	0.6202
5090	0.6174
5050	0.6135
5050	0.6088
5040	0.6038
5060	0.6038
5120	0.6026
5210	0.6051
5300	0.6126
5380	0.6241
5410	0.6342
5390	0.6450
5360	0.6462
5310	0.6464
5270	0.6425
5160	0.6364
5030	0.6315
4890	0.6164
4770	0.6013
4710	0.5838
4680	0.5687
4610	0.5615
4550	0.5584
4500	0.5491
4450	0.5419
4420	0.5353
4390	0.5286
4320	0.5248
4200	0.5211
4100	0.5126
4010	0.4974
3920	0.4862
3820	0.4762
3710	0.4639
3680	0.4514
3600	0.4394
3630	0.4344
