3	14608.75	12779.58333
0	14520.83333	14608.75
0	14390	14520.83333
0.3	14214.58333	14390
9.8	13600.41667	14214.58333
3.9	13497.25	13600.41667
10.6	14784.16667	13497.25
16.8	14863.75	14784.16667
0.7	15107.08333	14863.75
0.4	15715.83333	15107.08333
1.4	15860.83333	15715.83333
0	16065.83333	15860.83333
6.4	16820.41667	16065.83333
1.6	17012.5	16820.41667
9.2	17333.33333	17012.5
11.2	17583.33333	17333.33333
10	17258.33333	17583.33333
0	16608.33333	17258.33333
4.7	16762.5	16608.33333
21.8	15725	16762.5
69.4	15204.16667	15725
34	14802.08333	15204.16667
4.7	13958.5	14802.08333
0	14053.75	13958.5
0.3	13917.91667	14053.75
1.1	15130.41667	13917.91667
0	15145.41667	15130.41667
0	16029.16667	15145.41667
2.8	15945.83333	16029.16667
0.8	15804.16667	15945.83333
11.2	16429.16667	15804.16667
1.2	15408.33333	16429.16667
0.2	15202.08333	15408.33333
8.1	15284.16667	15202.08333
0	14850.41667	15284.16667
0.8	14781.25	14850.41667
1.1	14677.91667	14781.25
0	14457.08333	14677.91667
0.2	14245.83333	14457.08333
0	14922.08333	14245.83333
0	14659.16667	14922.08333
6.6	15275.83333	14659.16667
0	15925	15275.83333
0.2	15991.66667	15925
0.2	15620.83333	15991.66667
5.4	15991.66667	15620.83333
0	15912.5	15991.66667
0	15710	15912.5
0	15188.75	15710
12.9	14137.5	15188.75
10.1	14217.5	14137.5
3.9	13718.75	14217.5
16.7	14064.58333	13718.75
0	14004.16667	14064.58333
5.2	14721.66667	14004.16667
1.2	15245	14721.66667
3.8	14682.5	15245
0	15479.16667	14682.5
0	15050	15479.16667
0.4	14708.33333	15050
0	14872.91667	14708.33333
4.5	14390	14872.91667
31.3	13937.08333	14390
0	13900.83333	13937.08333
24.5	13277.5	13900.83333
2.55	13322.08333	13277.5
2	13221.25	13322.08333
0.3	12462.08333	13221.25
3.7	13097.91667	12462.08333
0.1	13831.66667	13097.91667
1.35	13060.41667	13831.66667
16.25	13632.5	13060.41667
22.3	13429.16667	13632.5
3.2	13440.83333	13429.16667
1.45	13816.66667	13440.83333
0.55	13971.66667	13816.66667
0	13214.16667	13971.66667
0	12669.16667	13214.16667
0	11196.66667	12669.16667
0	10596.66667	11196.66667
0	9999.166667	10596.66667
0.65	10517.08333	9999.166667
8.65	10847.08333	10517.08333
0	11241.91667	10847.08333
0	11961.25	11241.91667
0.05	12169.58333	11961.25
1.5	12680.83333	12169.58333
11.45	12849.58333	12680.83333
0.3	12696.25	12849.58333
0	13077.5	12696.25
0	12945.41667	13077.5
12.25	12159.58333	12945.41667
0.15	11580.83333	12159.58333
21	11185.83333	11580.83333
2.95	11261.25	11185.83333
4.3	10933.75	11261.25
0	10512.08333	10933.75
31.9	10322.08333	10512.08333
0	10577.91667	10322.08333
0	10528.75	10577.91667
19.4	10795.83333	10528.75
3.4	11284.16667	10795.83333
5.8	10553.75	11284.16667
15	9162.333333	10553.75
1.5	9353.916667	9162.333333
49.5	8989.5	9353.916667
0	7131.166667	8989.5
0	6709	7131.166667
3.5	6662	6709
0	6709.833333	6662
0	6725.5	6709.833333
0	6880.625	6725.5
2.5	6711.25	6880.625
0	6658.333333	6711.25
0.2	6766.666667	6658.333333
7.3	7151.666667	6766.666667
0.6	7887.916667	7151.666667
37.8	8334.833333	7887.916667
10.9	8093.333333	8334.833333
5.1	7928.25	8093.333333
0	7646.833333	7928.25
0	7035.833333	7646.833333
50.6	6320.416667	7035.833333
3.2	5921.5	6320.416667
34.8	5695.083333	5921.5
0	5662.791667	5695.083333
7.3	6087.458333	5662.791667
0	5310.333333	6087.458333
0	5015.333333	5310.333333
12.2	5123.416667	5015.333333
0	5306.666667	5123.416667
0	5228	5306.666667
0	5865.416667	5228
0	5851.416667	5865.416667
0	5694.166667	5851.416667
0	5015.666667	5694.166667
0	4193.666667	5015.666667
0	4360	4193.666667
0	4530	4360
0	4620	4530
0	4080	4620
0	4300	4080
0	4380	4300
0	4050	4380
0	4090	4050
0	4990	4090
0	5310	4990
0	4970	5310
0	4860	4970
0	5210	4860
0	4260	5210
5	3230	4260
4.7	3850	3230
0	3620	3850
5.2	3510	3620
0.2	3170	3510
0	3440	3170
0.5	3290	3440
0	3520	3290
0	3390	3520
0	3330	3390
0	4090	3330
0	4420	4090
0	3600	4420
0	2820	3600
0	2320	2820
0	3460	2320
0	3350	3460
0	3070	3350
0	2210	3070
0	606	2210
0	2670	606
0	2430	2670
0	2400	2430
0	3020	2400
0	2960	3020
0	2380	2960
0	2570	2380
0	2190	2570
0	2470	2190
0	2500	2470
0	2360	2500
0	2760	2360
0	2590	2760
0	2420	2590
0	1700	2420
0	1570	1700
0	1950	1570
0	1470	1950
0	1900	1470
0	1920	1900
0	2260	1920
0	1990	2260
0	2110	1990
0	2540	2110
0	2450	2540
0	2500	2450
0	2050	2500
0	2160	2050
0	1660	2160
0	1640	1660
0	2030	1640
0	1410	2030
0	970	1410
0	1060	970
0	1490	1060
0	959	1490
0	911	959
0	1740	911
0	2120	1740
0	2610	2120
0	2380	2610
0	1500	2380
0	1080	1500
0	1070	1080
0	211	1070
0	838	211
0	946	838
0	1200	946
0	1200	1200
0	1010	1200
0	1320	1010
0	1500	1320
0	2540	1500
0	2420	2540
0	1570	2420
0	1330	1570
0	1220	1330
0	1240	1220
0	1310	1240
0	1370	1310
0	1400	1370
0	1100	1400
0	1320	1100
0	1320	1320
0	509	1320
0	884	509
0	1110	884
0	1980	1110
0	1660	1980
0	1790	1660
0	1430	1790
0	1320	1430
0	1140	1320
0	1270	1140
0	886	1270
0	592	886
0	802	592
0	506	802
0	618	506
0	2130	618
16.2	1730	2130
9.5	2150	1730
0	1340	2150
0	1320	1340
0	1460	1320
0	1280	1460
0	130	1280
0	991	130
0	818	991
0	1770	818
0	1130	1770
0	1480	1130
0	1170	1480
0	628	1170
0	1300	628
0	1530	1300
0	2010	1530
0	3000	2010
0	3100	3000
2.2	2770	3100
0	1850	2770
0	1380	1850
0	1480	1380
0	1340	1480
0	1480	1340
0	1200	1480
0	1700	1200
0	2110	1700
0	2570	2110
0	2680	2570
0	3100	2680
0	3040	3100
13	2530	3040
12.4	2610	2530
0	2440	2610
0	1650	2440
18	1460	1650
0	2520	1460
4.2	1890	2520
22.2	2090	1890
4.8	2380	2090
17.6	2690	2380
0.1	3460	2690
22.2	4260	3460
0	4510	4260
0	4500	4510
36.4	4600	4500
0	3600	4600
0.9	3300	3600
25.2	2730	3300
0	2250	2730
12.7	2290	2250
15.5	1750	2290
3.4	2200	1750
10.6	2880	2200
7.3	3210	2880
12.5	3000	3210
10.5	2720	3000
13.4	3590	2720
3	3780	3590
7	4280	3780
26.3	4090	4280
1.3	3960	4090
13.3	4200	3960
0	4220	4200
0	4070	4220
0	3780	4070
7.3	3650	3780
0	34190	3650
0	4010	34190
0	3880	4010
0	4770	3880
0	5770	4770
0	5450	5770
0	5530	5450
0	5120	5530
29.7	5750	5120
5.1	4450	5750
0.8	4340	4450
0	4080	4340
0	3940	4080
1.3	3820	3940
0.9	3950	3820
0	4290	3950
0	5020	4290
0	5450	5020
1.8	6030	5450
1.1	5920	6030
0.4	6500	5920
0	7640	6500
11.6	6740	7640
0	6260	6740
25.1	6240	6260
0	5580	6240
8.3	5510	5580
0.6	6700	5510
16.4	6830	6700
0.8	7060	6830
25.9	7040	7060
0	7640	7040
4.7	7790	7640
4.4	8180	7790
13.8	8210	8180
44.6	8700	8210
0.8	9480	8700
0.2	9110	9480
0	8020	9110
12.4	7600	8020
0	7560	7600
6.5	7360	7560
0	6410	7360
27.8	6880	6410
6.5	7290	6880
35	7650	7290
111.4	8190	7650
33.4	9100	8190
26.6	9330	9100
0	10000	9330
0	9790	10000
31.2	10500	9790
4.3	10100	10500
1.4	9550	10100
0	8360	9550
0	8730	8360
8.1	9000	8730
9	8380	9000
39.7	7930	8380
59.4	8980	7930
13.3	9260	8980
1	9070	9260
0	9460	9070
0	10900	9460
0	11700	10900
0	11800	11700
1.2	11500	11800
0.6	11300	11500
0.2	10200	11300
0	10600	10200
0.3	10100	10600
3.5	10100	10100
37.9	9960	10100
21.4	10100	9960
28.5	11000	10100
0	11200	11000
0	11700	11200
0	12600	11700
0	13500	12600
0	14400	13500
1.9	14400	14400
0.8	14100	14400
0	14400	14100
55.3	13400	14400
3.1	12800	13400
5	12500	12800
0	11700	12500
0	10400	11700
3.5	10400	10400
7.9	10900	10400
2	11300	10900
0	12400	11300
0	13100	12400
11	13800	13100
5.4	13800	13800
1.2	13600	13800
1.4	12800	13600
16.7	12600	12800
9.4	10800	12600
7.6	11100	10800
1.2	11000	11100
0	11400	11000
0.4	11500	11400
32.4	11900	11500
15.7	11700	11900
6	11900	11700
0.6	12900	11900
9.5	12800	12900
1.1	12600	12800
0.4	12100	12600
26.3	11700	12100
17.8	11800	11700
0.3	11800	11800
2.3	9930	11800
6.8	9280	9930
8.6	8910	9280
0	8350	8910
0.8	8850	8350
2.3	8870	8850
6.9	9160	8870
25.5	9810	9160
27.7	10600	9810
10.1	10800	10600
1.5	11000	10800
0.3	11000	11000
