0	7660
0.1	6860
0	5860
0	6170
0	5760
0	5710
0	5190
0	5160
0	5160
0	5190
0	5210
0	5160
0	5340
0	5380
0	5650
0	5560
0	5120
0.1	4410
0	3620
0	3620
0	3980
0	4060
0.9	3650
1	3560
0	3720
0	3850
0	3900
0	4900
0	4220
0	4380
0	4000
0	3270
0	3790
0	3940
0	3500
0	3180
0	3390
0	2870
0	2050
0	2560
0	3170
0	3180
0	2890
0	3160
0	3140
0	2950
0	2620
0	2920
0	3460
0	2720
0	2500
0.2	2580
0	2550
0	2670
0	2460
0	2160
0	1890
0	2810
0	3390
0	2220
0	2130
0	2690
0	2990
0	2580
0	2440
0	2370
0	2160
0	1930
0	1810
0	2040
4.3	1720
12.5	1740
0	1910
1	1830
0	2050
0	2320
0	2060
0	1930
0	1810
0	1340
0	1470
0	1860
0	1780
0	839
0	1230
0	1610
0	1080
0	1490
0	1930
0	1940
0	2610
0	2120
0	1510
0	1430
0	1070
0	812
0	918
1.3	464
0	399
19.6	634
1.3	699
0.1	1140
0	1280
0	1910
0	1860
7.1	1900
19.5	1370
1.7	1120
0	1880
0	1320
14.2	1620
0	1630
0	1880
0	2020
3.7	1980
0.2	2650
4.6	2460
9	2490
15.1	2620
0.3	2130
2	2310
0	2070
0.5	1980
0	1950
0	1880
0	2020
63.8	1880
0.4	2000
0.2	2460
12.6	2410
0	2980
8.4	3330
1.4	3540
0	3520
1.7	3150
4.6	2660
7.4	1990
6.9	2080
0	2260
0	2350
19	2550
9.1	2590
0	2860
1.2	3170
8.7	3670
7.6	4500
0	5320
21.9	5470
0	5820
0	5410
0.5	5320
0.1	5730
25.6	4860
0	4180
59	4090
11.6	4360
3.6	4210
9.2	4520
0	5210
0	5750
38.4	5940
24.4	5840
19.4	5770
41.4	5600
0	5240
7.8	4960
0	4750
0	4330
0	4550
2.7	5320
15.9	5840
9.3	6500
0.6	6740
16.2	7450
0	7670
4.6	7480
8.5	7580
3.3	7910
0	7980
0	8100
0	7880
0	7660
0	6900
6	7040
16.6	7020
0	7250
1	8220
15.2	8210
3.6	8540
2.9	9010
55	8980
31.5	9780
0	9830
0	9500
0	9320
31.9	9360
33.6	9640
12.2	10100
0	9800
0	9770
29.1	9960
24.6	10400
10.6	10500
2.5	11100
0	12400
0	12900
0	13400
0	14000
0	14700
0	14400
1.4	13600
34.5	12900
0	12200
0.1	11900
1.9	12800
0	12700
0	13400
1.1	13400
0	13700
3.8	13800
0	13900
0	13700
0	13800
0	13300
5	13000
7.9	12700
0.6	12900
0	12500
0.7	12700
2.2	12500
23.9	12600
0	12300
0	13000
25.8	14100
5.8	15700
1.9	15000
7.4	14700
5.2	14100
6.5	13300
0.5	13200
28.4	12800
7	12000
27.9	11700
0	12200
2.3	11800
7.1	12400
7.8	13600
3.9	14500
7	15000
0	15000
0	16200
0	16300
0	16400
38.1	16500
9.1	16600
0	16300
6.8	16300
13.4	15900
12.3	15800
0.1	15500
0	15200
7.8	15800
16.6	15500
10.5	16200
0	16800
4.6	16800
17.2	17700
1.1	17500
11.6	17500
8.7	16900
0	16200
4.1	15300
26.5	13000
0.2	12900
5.8	13500
1.5	14000
0	14600
11.4	14900
0	15100
13.4	15900
1.7	14400
16.3	14600
3.6	14600
0.4	14600
0.9	14500
3	13200
